2026-04-08 15:19:31,702 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 padha
2026-04-29 00:59:18,294 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 3 to /api/users
2026-04-29 00:59:18,300 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 4 to /api/users
2026-04-29 00:59:18,306 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 5 to /api/users
2026-04-29 00:59:18,311 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 6 to /api/users
2026-04-29 00:59:18,317 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 7 to /api/users
2026-04-29 00:59:18,322 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 8 to /api/users
2026-04-29 00:59:18,328 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 9 to /api/users
2026-04-29 00:59:18,333 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 10 to /api/users
2026-04-29 00:59:18,339 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 11 to /api/users
2026-04-29 00:59:18,345 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 12 to /api/users
2026-04-29 00:59:18,350 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 13 to /api/users
2026-04-29 00:59:18,356 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 14 to /api/users
2026-04-29 00:59:18,361 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 15 to /api/users
2026-04-29 00:59:18,367 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 16 to /api/users
2026-04-29 00:59:18,373 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 17 to /api/users
2026-04-29 00:59:18,378 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 18 to /api/users
2026-04-29 00:59:18,384 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 19 to /api/users
2026-04-29 00:59:18,390 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 20 to /api/users
2026-04-29 00:59:18,395 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 21 to /api/users
2026-04-29 00:59:18,401 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 22 to /api/users
2026-04-29 00:59:18,406 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 23 to /api/users
2026-04-29 00:59:18,412 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 24 to /api/users
2026-04-29 00:59:18,418 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 25 to /api/users
2026-04-29 00:59:18,423 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 26 to /api/users
2026-04-29 00:59:18,429 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 27 to /api/users
2026-04-29 00:59:18,434 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 28 to /api/users
2026-04-29 00:59:18,440 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 29 to /api/users
2026-04-29 00:59:18,446 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 30 to /api/users
2026-04-29 00:59:18,451 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 31 to /api/users
2026-04-29 00:59:18,457 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 32 to /api/users
2026-04-29 00:59:18,463 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 33 to /api/users
2026-04-29 00:59:18,469 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 34 to /api/users
2026-04-29 00:59:18,474 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 35 to /api/users
2026-04-29 00:59:18,480 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 36 to /api/users
2026-04-29 00:59:18,486 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 37 to /api/users
2026-04-29 00:59:18,491 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 38 to /api/users
2026-04-29 00:59:18,497 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 39 to /api/users
2026-04-29 00:59:18,503 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 40 to /api/users
2026-04-29 00:59:18,509 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 41 to /api/users
2026-04-29 00:59:18,514 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 42 to /api/users
2026-04-29 00:59:18,520 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 43 to /api/users
2026-04-29 00:59:18,526 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 44 to /api/users
2026-04-29 00:59:18,531 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 45 to /api/users
2026-04-29 00:59:18,537 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 46 to /api/users
2026-04-29 00:59:18,542 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 47 to /api/users
2026-04-29 00:59:18,548 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 48 to /api/users
2026-04-29 00:59:18,554 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 49 to /api/users
2026-04-29 00:59:18,559 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 50 to /api/users
2026-04-29 00:59:18,565 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 51 to /api/users
2026-04-29 00:59:18,570 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 52 to /api/users
2026-04-29 00:59:18,576 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 53 to /api/users
2026-04-29 00:59:18,581 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 54 to /api/users
2026-04-29 00:59:18,587 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 55 to /api/users
2026-04-29 00:59:18,592 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 56 to /api/users
2026-04-29 00:59:18,598 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 57 to /api/users
2026-04-29 00:59:18,604 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 58 to /api/users
2026-04-29 00:59:18,610 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 59 to /api/users
2026-04-29 00:59:18,615 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 60 to /api/users
2026-04-29 00:59:18,621 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 61 to /api/users
2026-04-29 00:59:18,626 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 62 to /api/users
2026-04-29 00:59:18,632 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 63 to /api/users
2026-04-29 00:59:18,638 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 64 to /api/users
2026-04-29 00:59:18,644 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 65 to /api/users
2026-04-29 00:59:18,649 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 66 to /api/users
2026-04-29 00:59:18,655 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 67 to /api/users
2026-04-29 00:59:18,660 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 68 to /api/users
2026-04-29 00:59:18,666 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 69 to /api/users
2026-04-29 00:59:18,672 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 70 to /api/users
2026-04-29 00:59:18,677 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 71 to /api/users
2026-04-29 00:59:18,683 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 72 to /api/users
2026-04-29 00:59:18,689 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 73 to /api/users
2026-04-29 00:59:18,695 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 74 to /api/users
2026-04-29 00:59:18,701 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 75 to /api/users
2026-04-29 00:59:18,707 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 76 to /api/users
2026-04-29 00:59:18,712 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 77 to /api/users
2026-04-29 00:59:18,718 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 78 to /api/users
2026-04-29 00:59:18,724 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 79 to /api/users
2026-04-29 00:59:18,729 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 80 to /api/users
2026-04-29 00:59:18,735 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 81 to /api/users
2026-04-29 00:59:18,741 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 82 to /api/users
2026-04-29 00:59:18,746 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 83 to /api/users
2026-04-29 00:59:18,752 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 84 to /api/users
2026-04-29 00:59:18,758 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 85 to /api/users
2026-04-29 00:59:18,763 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 86 to /api/users
2026-04-29 00:59:18,769 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 87 to /api/users
2026-04-29 00:59:18,774 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 88 to /api/users
2026-04-29 00:59:18,780 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 89 to /api/users
2026-04-29 00:59:18,786 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 90 to /api/users
2026-04-29 00:59:18,791 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 91 to /api/users
2026-04-29 00:59:18,797 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 92 to /api/users
2026-04-29 00:59:18,803 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 93 to /api/users
2026-04-29 00:59:18,808 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 94 to /api/users
2026-04-29 00:59:18,814 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 95 to /api/users
2026-04-29 00:59:18,820 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 96 to /api/users
2026-04-29 00:59:18,825 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 97 to /api/users
2026-04-29 00:59:18,831 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 98 to /api/users
2026-04-29 00:59:18,836 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 99 to /api/users
2026-04-29 00:59:18,842 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 100 to /api/users
2026-04-29 00:59:18,848 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 101 to /api/users
2026-04-29 00:59:18,854 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 102 to /api/users
2026-04-29 00:59:18,860 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 103 to /api/users
2026-04-29 00:59:18,865 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 104 to /api/users
2026-04-29 00:59:18,871 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 105 to /api/users
2026-04-29 00:59:18,877 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 106 to /api/users
2026-04-29 00:59:18,882 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 107 to /api/users
2026-04-29 00:59:18,888 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 108 to /api/users
2026-04-29 00:59:18,893 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 109 to /api/users
2026-04-29 00:59:18,899 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 110 to /api/users
2026-04-29 00:59:18,905 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 111 to /api/users
2026-04-29 00:59:18,910 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 112 to /api/users
2026-04-29 00:59:18,916 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 113 to /api/users
2026-04-29 00:59:18,921 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 114 to /api/users
2026-04-29 00:59:18,927 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 115 to /api/users
2026-04-29 00:59:18,932 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 116 to /api/users
2026-04-29 00:59:18,938 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 117 to /api/users
2026-04-29 00:59:18,944 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 118 to /api/users
2026-04-29 00:59:18,949 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 119 to /api/users
2026-04-29 00:59:18,955 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 120 to /api/users
2026-04-29 00:59:18,960 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 121 to /api/users
2026-04-29 00:59:18,966 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 122 to /api/users
2026-04-29 00:59:18,971 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 123 to /api/users
2026-04-29 00:59:18,977 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 124 to /api/users
2026-04-29 00:59:18,983 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 125 to /api/users
2026-04-29 00:59:18,988 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 126 to /api/users
2026-04-29 00:59:18,994 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 127 to /api/users
2026-04-29 00:59:19,000 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 128 to /api/users
2026-04-29 00:59:19,005 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 129 to /api/users
2026-04-29 00:59:19,011 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 130 to /api/users
2026-04-29 00:59:19,016 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 131 to /api/users
2026-04-29 00:59:19,022 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 132 to /api/users
2026-04-29 00:59:19,027 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 133 to /api/users
2026-04-29 00:59:19,033 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 134 to /api/users
2026-04-29 00:59:19,039 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 135 to /api/users
2026-04-29 00:59:19,044 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 136 to /api/users
2026-04-29 00:59:19,050 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 137 to /api/users
2026-04-29 00:59:19,055 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 138 to /api/users
2026-04-29 00:59:19,061 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 139 to /api/users
2026-04-29 00:59:19,076 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 140 to /api/users
2026-04-29 00:59:19,082 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 141 to /api/users
2026-04-29 00:59:19,087 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 142 to /api/users
2026-04-29 00:59:19,093 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 143 to /api/users
2026-04-29 00:59:19,098 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 144 to /api/users
2026-04-29 00:59:19,104 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 145 to /api/users
2026-04-29 00:59:19,110 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 146 to /api/users
2026-04-29 00:59:19,115 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 147 to /api/users
2026-04-29 00:59:19,121 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 148 to /api/users
2026-04-29 00:59:19,126 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 149 to /api/users
2026-04-29 00:59:19,132 | Agent: ATTACKER-AF01 | Status: UNAUTHORIZED | Flooding request 150 to /api/users
2026-04-29 00:59:19,203 | Agent: ATTACKER-PE01 | Status: UNAUTHORIZED | Unauthorized access attempt to restricted endpoint: /admin/users
2026-04-29 00:59:19,303 | Agent: ATTACKER-PE01 | Status: UNAUTHORIZED | Unauthorized access attempt to restricted endpoint: /admin/settings
2026-04-29 00:59:19,404 | Agent: ATTACKER-PE01 | Status: UNAUTHORIZED | Unauthorized access attempt to restricted endpoint: /admin/delete
2026-04-29 00:59:19,505 | Agent: ATTACKER-PE01 | Status: UNAUTHORIZED | Unauthorized access attempt to restricted endpoint: /admin/secrets
2026-04-29 00:59:19,605 | Agent: ATTACKER-PE01 | Status: UNAUTHORIZED | Unauthorized access attempt to restricted endpoint: /admin/keys
2026-04-29 00:59:19,706 | Agent: ATTACKER-PE01 | Status: UNAUTHORIZED | Unauthorized access attempt to restricted endpoint: /admin/database
2026-04-29 00:59:19,807 | Agent: ATTACKER-PE01 | Status: UNAUTHORIZED | Unauthorized access attempt to restricted endpoint: /root/access
2026-04-29 00:59:19,907 | Agent: ATTACKER-PE01 | Status: UNAUTHORIZED | Unauthorized access attempt to restricted endpoint: /system/config
2026-04-29 00:59:20,060 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Brute force attempt 1/8 on AGENT-DR01 with 'password'
2026-04-29 00:59:20,161 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Brute force attempt 2/8 on AGENT-DR01 with '123456'
2026-04-29 00:59:20,262 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Brute force attempt 3/8 on AGENT-DR01 with 'admin'
2026-04-29 00:59:20,362 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Brute force attempt 4/8 on AGENT-DR01 with 'secret'
2026-04-29 00:59:20,463 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Brute force attempt 5/8 on AGENT-DR01 with 'qwerty'
2026-04-29 00:59:20,564 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Brute force attempt 6/8 on AGENT-DR01 with 'letmein'
2026-04-29 00:59:20,664 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Brute force attempt 7/8 on AGENT-DR01 with 'monkey'
2026-04-29 00:59:20,765 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Brute force attempt 8/8 on AGENT-DR01 with 'dragon'
2026-04-29 00:59:20,910 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Unauthorized access attempt to restricted endpoint: /admin/users
2026-04-29 00:59:21,011 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Unauthorized access attempt to restricted endpoint: /admin/secrets
2026-04-29 00:59:21,111 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Unauthorized access attempt to restricted endpoint: /root/access
2026-04-29 00:59:21,212 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Unauthorized access attempt to restricted endpoint: /system/config
2026-04-29 00:59:21,357 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Exfiltrating data from user_database — 200MB stolen
2026-04-29 00:59:21,457 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Exfiltrating data from financial_records — 300MB stolen
2026-04-29 00:59:21,558 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Exfiltrating data from secret_keys — 150MB stolen
2026-04-29 00:59:21,704 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 1 to /api/logs
2026-04-29 00:59:21,710 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 2 to /api/logs
2026-04-29 00:59:21,715 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 3 to /api/logs
2026-04-29 00:59:21,721 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 4 to /api/logs
2026-04-29 00:59:21,727 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 5 to /api/logs
2026-04-29 00:59:21,733 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 6 to /api/logs
2026-04-29 00:59:21,738 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 7 to /api/logs
2026-04-29 00:59:21,744 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 8 to /api/logs
2026-04-29 00:59:21,750 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 9 to /api/logs
2026-04-29 00:59:21,755 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 10 to /api/logs
2026-04-29 00:59:21,761 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 11 to /api/logs
2026-04-29 00:59:21,767 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 12 to /api/logs
2026-04-29 00:59:21,773 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 13 to /api/logs
2026-04-29 00:59:21,779 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 14 to /api/logs
2026-04-29 00:59:21,784 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 15 to /api/logs
2026-04-29 00:59:21,790 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 16 to /api/logs
2026-04-29 00:59:21,796 | Agent: APT-ATTACKER-01 | Status: UNAUTHORIZED | Flooding request 17 to /api/logs
